Item;Order Date;Sales;Profit
Eggs;10/23/2016;1748;87.4
Salt;2/27/2016;888;248.64
Spices;10/12/2018;1141;171.15
Noodles;11/27/2017;1787;661.19
Cookies;9/24/2016;1360;340
Organic Fruits;9/24/2016;1699;84.95
Organic Vegetables;12/17/2016;1183;485.03
Noodles;4/13/2016;862;103.44
Meat;3/17/2017;538;118.36
Biscuits;6/27/2017;644;167.44
Breads & Buns;7/17/2017;2025;405
Cakes;06/09/2016;1889;113.34
Fish;12/29/2015;1155;334.95
Salt;06/12/2018;629;194.99
Edible Oil & Ghee;04/11/2016;1212;109.08
Biscuits;6/24/2017;2039;876.77
Fresh Vegetables;12/10/2018;2113;169.04
Chicken;12/14/2016;527;184.45
Biscuits;6/23/2016;2353;588.25
Health Drinks;07/07/2017;1652;280.84
Soft Drinks;12/25/2016;1476;457.56
Edible Oil & Ghee;06/11/2018;2115;803.7
Fresh Fruits;4/19/2017;2373;355.95
Soft Drinks;08/04/2015;2238;447.6
Noodles;10/26/2015;1393;515.41
Cookies;12/03/2018;1056;359.04
Soft Drinks;3/23/2015;1813;199.43
Cookies;6/23/2017;1052;252.48
Flour;12/03/2018;1722;309.96
Cakes;10/31/2015;659;230.65
Meat;5/27/2015;1841;644.35
Organic Vegetables;7/22/2017;1908;744.12
Health Drinks;12/04/2018;1610;531.3
Organic Vegetables;09/07/2018;1294;439.96
Edible Oil & Ghee;7/31/2017;2181;697.92
Soft Drinks;09/01/2017;532;63.84
Health Drinks;12/09/2017;651;240.87
Soft Drinks;08/05/2018;920;64.4
Fish;03/03/2018;595;178.5
Meat;12/09/2017;1195;478
Eggs;03/05/2016;2038;733.68
Breads & Buns;06/01/2016;974;185.06
Chocolates;06/01/2016;1272;508.8
Noodles;11/11/2017;1278;575.1
Health Drinks;9/22/2017;1727;189.97
Rice;10/20/2017;2108;653.48
Spices;7/21/2015;2345;422.1
Eggs;8/26/2017;964;318.12
Flour;12/08/2018;552;138
Breads & Buns;11/13/2016;2266;362.56
Organic Vegetables;8/26/2017;1193;202.81
Fish;11/19/2015;2139;213.9
Chicken;05/08/2016;1555;93.3
Chicken;9/13/2017;1936;425.92
Fish;7/29/2018;2459;1008.19
Fresh Fruits;9/13/2016;2106;926.64
Spices;08/07/2018;883;220.75
Salt;9/23/2018;1034;268.84
Noodles;04/03/2017;1571;219.94
Eggs;11/08/2016;2117;910.31
Eggs;7/31/2017;1149;333.21
Chicken;12/02/2018;1908;782.28
Breads & Buns;12/03/2015;1932;270.48
Flour;07/04/2016;1081;140.53
Biscuits;12/04/2018;619;198.08
Cakes;09/04/2017;765;114.75
Fish;10/14/2017;2463;221.67
Spices;9/13/2017;1350;108
Biscuits;03/08/2016;2403;360.45
Cakes;10/20/2017;2262;452.4
Salt;08/10/2018;523;120.29
Cakes;6/24/2017;1972;571.88
Breads & Buns;10/23/2018;2078;831.2
Fish;2/21/2018;2336;630.72
Edible Oil & Ghee;3/27/2018;1450;232
Biscuits;11/20/2017;991;416.22
Noodles;5/19/2018;984;393.6
Organic Fruits;05/06/2017;2448;538.56
Legumes;3/31/2015;2150;322.5
Edible Oil & Ghee;11/12/2015;936;56.16
Chocolates;04/06/2016;526;231.44
Fresh Fruits;02/09/2018;1523;487.36
Cakes;02/06/2016;1097;186.49
Chocolates;11/22/2017;661;271.01
Breads & Buns;05/11/2015;2143;535.75
Chicken;6/25/2018;2081;187.29
Organic Fruits;11/23/2018;561;61.71
Chicken;12/20/2016;1804;288.64
Organic Fruits;5/15/2018;532;175.56
Chocolates;9/23/2018;1130;67.8
Organic Fruits;7/20/2016;1615;646
Noodles;05/09/2017;1076;258.24
Salt;03/05/2016;2125;318.75
Chocolates;11/11/2015;616;178.64
Cookies;6/20/2015;637;31.85
Cookies;08/03/2018;1969;295.35
Fish;12/14/2015;2330;768.9
Health Drinks;06/08/2016;1690;608.4
Chocolates;11/21/2017;1405;126.45
Legumes;11/01/2017;985;216.7
Cookies;09/02/2018;2202;616.56
Fresh Fruits;4/16/2016;1808;578.56
Organic Fruits;04/02/2016;630;214.2
Soft Drinks;4/18/2015;1350;567
Eggs;10/13/2017;2323;394.91
Eggs;10/23/2016;2162;756.7
Breads & Buns;12/19/2015;2194;899.54
Fresh Fruits;6/26/2016;1454;101.78
Cakes;11/11/2015;2384;309.92
Eggs;10/19/2018;1997;539.19
Health Drinks;4/13/2016;1842;460.5
Soft Drinks;11/02/2015;573;257.85
Noodles;03/03/2017;1640;360.8
Organic Fruits;3/25/2018;1288;128.8
Cookies;12/20/2016;1532;229.8
Rice;05/06/2018;2265;203.85
Fresh Vegetables;10/01/2016;871;270.01
Spices;12/12/2016;1168;256.96
Legumes;4/16/2016;1828;493.56
Biscuits;1/30/2018;522;36.54
Chocolates;12/06/2015;1425;242.25
Cookies;04/04/2018;995;358.2
Edible Oil & Ghee;1/30/2017;2342;936.8
Chocolates;07/12/2016;768;238.08
Organic Fruits;5/28/2018;1737;486.36
Edible Oil & Ghee;07/03/2018;1003;270.81
Organic Vegetables;12/20/2015;1710;393.3
Spices;11/05/2017;965;366.7
Salt;10/14/2015;2227;935.34
Cookies;11/23/2018;711;227.52
Organic Fruits;12/01/2018;856;171.2
Rice;11/19/2017;2006;581.74
Biscuits;11/25/2018;1099;296.73
Organic Staples;11/14/2018;2444;146.64
Soft Drinks;10/21/2017;762;91.44
Health Drinks;04/07/2016;2307;922.8
Chicken;11/24/2017;1894;757.6
Noodles;05/12/2016;1448;289.6
Cakes;09/02/2015;949;275.21
Cookies;04/02/2016;1346;296.12
Health Drinks;11/10/2017;588;47.04
Cookies;03/03/2017;1134;453.6
Organic Staples;3/18/2018;1642;525.44
Flour;04/08/2017;1170;409.5
Fresh Fruits;7/26/2015;1795;789.8
Meat;5/23/2017;1401;224.16
Cakes;9/26/2015;960;57.6
Spices;09/02/2017;1644;131.52
Health Drinks;6/20/2015;797;191.28
Salt;11/07/2016;1623;194.76
Biscuits;03/03/2017;796;222.88
Chicken;11/28/2015;925;64.75
Meat;4/17/2016;2083;104.15
Chicken;08/08/2016;695;83.4
Soft Drinks;12/03/2018;1136;136.32
Fresh Fruits;11/01/2016;1878;319.26
Organic Fruits;5/28/2016;1305;247.95
Cookies;2/14/2016;942;160.14
Breads & Buns;3/20/2018;566;209.42
Cakes;9/20/2015;2271;204.39
Chocolates;8/18/2018;2344;468.8
Organic Vegetables;09/01/2017;1098;417.24
Health Drinks;12/25/2016;1654;479.66
Health Drinks;9/17/2016;551;198.36
Cookies;9/26/2016;809;113.26
Salt;9/20/2018;653;182.84
Spices;9/20/2018;1317;131.7
Salt;08/06/2015;1356;352.56
Soft Drinks;07/09/2018;1985;873.4
Cookies;4/29/2015;1531;643.02
Health Drinks;11/13/2016;1691;101.46
Soft Drinks;02/04/2017;2274;204.66
Eggs;5/22/2017;1563;593.94
Cookies;07/02/2015;1647;510.57
Fish;3/13/2018;2376;736.56
Health Drinks;12/11/2018;2201;660.3
Rice;11/14/2017;806;249.86
Fish;4/19/2017;1204;120.4
Health Drinks;9/20/2018;1539;338.58
Edible Oil & Ghee;12/25/2018;1483;266.94
Eggs;10/12/2018;639;217.26
Chocolates;09/01/2015;770;192.5
Soft Drinks;11/11/2017;2495;249.5
Rice;12/26/2017;1442;519.12
Edible Oil & Ghee;2/16/2017;1142;433.96
Salt;9/20/2018;1122;426.36
Cakes;11/17/2018;1054;474.3
Fish;6/17/2015;2251;607.77
Spices;07/09/2016;1508;422.24
Noodles;11/13/2016;2230;602.1
Breads & Buns;11/14/2017;763;91.56
Eggs;12/01/2017;2361;755.52
Legumes;12/21/2018;2232;803.52
Breads & Buns;9/14/2017;643;212.19
Noodles;09/07/2015;1775;461.5
Flour;6/26/2018;1713;411.12
Eggs;5/14/2018;2455;589.2
Organic Fruits;9/17/2016;1620;162
Health Drinks;9/20/2018;2411;626.86
Edible Oil & Ghee;1/27/2018;743;59.44
Meat;09/04/2018;1286;450.1
Organic Staples;11/07/2018;1011;384.18
Rice;9/17/2018;1122;415.14
Meat;12/14/2015;2283;342.45
Health Drinks;12/04/2016;667;213.44
Breads & Buns;11/03/2015;632;246.48
Salt;11/01/2016;1783;338.77
Breads & Buns;11/19/2016;2045;470.35
Organic Fruits;9/17/2016;814;162.8
Noodles;5/22/2017;933;111.96
Fresh Fruits;05/07/2017;2147;901.74
Chicken;11/05/2018;1332;492.84
Edible Oil & Ghee;05/07/2017;773;85.03
Salt;03/03/2017;521;109.41
Health Drinks;7/30/2018;734;117.44
Organic Vegetables;5/22/2017;1318;171.34
Noodles;11/18/2018;1432;601.44
Chocolates;3/31/2018;751;135.18
Cakes;09/01/2017;1584;332.64
Fresh Vegetables;5/31/2017;564;73.32
Breads & Buns;11/01/2016;522;67.86
Biscuits;9/26/2016;501;80.16
Chocolates;03/01/2017;548;126.04
Noodles;6/21/2015;1775;798.75
Biscuits;11/19/2015;1641;147.69
Breads & Buns;11/10/2017;1731;727.02
Cakes;4/27/2016;2114;845.6
Noodles;7/27/2018;1176;188.16
Edible Oil & Ghee;12/06/2016;1023;388.74
Legumes;12/14/2015;2041;142.87
Salt;12/10/2018;826;305.62
Health Drinks;03/10/2017;885;371.7
Legumes;12/10/2016;633;158.25
Fresh Fruits;04/11/2018;2450;588
Edible Oil & Ghee;06/12/2018;919;147.04
Breads & Buns;12/30/2015;1609;724.05
Flour;11/05/2015;558;122.76
Edible Oil & Ghee;9/14/2016;1767;212.04
Soft Drinks;09/12/2016;999;319.68
Biscuits;2/14/2016;1947;759.33
Organic Vegetables;11/25/2017;1397;125.73
Breads & Buns;10/25/2015;1273;89.11
Cookies;5/18/2018;2042;816.8
Organic Staples;07/05/2016;2476;643.76
Soft Drinks;11/03/2018;2162;237.82
Organic Staples;05/03/2016;2316;926.4
Fresh Vegetables;6/23/2015;2050;717.5
Breads & Buns;10/05/2016;1343;429.76
Organic Staples;09/10/2018;881;44.05
Eggs;09/04/2018;1642;558.28
Meat;6/21/2015;998;369.26
Edible Oil & Ghee;11/05/2015;1398;195.72
Meat;12/25/2018;1966;334.22
Cakes;10/30/2018;1406;323.38
Health Drinks;05/08/2016;2138;192.42
Rice;7/14/2015;592;124.32
Health Drinks;5/18/2015;1370;109.6
Flour;09/10/2018;1932;309.12
Soft Drinks;09/08/2018;1528;106.96
Health Drinks;7/14/2015;849;212.25
Eggs;10/21/2018;976;175.68
Spices;2/14/2016;1776;799.2
Salt;6/22/2015;1465;424.85
Fresh Fruits;5/23/2017;790;260.7
Chicken;11/26/2017;820;213.2
Flour;03/10/2018;775;124
Cookies;04/05/2017;2151;795.87
Chocolates;6/26/2018;1446;506.1
Legumes;5/23/2017;1245;410.85
Meat;12/09/2015;1045;459.8
Chocolates;3/29/2017;1850;573.5
Health Drinks;11/24/2015;745;126.65
Health Drinks;03/08/2017;861;370.23
Salt;7/31/2018;1629;700.47
Cookies;11/30/2016;1124;292.24
Cakes;7/18/2018;1083;465.69
Organic Fruits;11/07/2018;1010;141.4
Soft Drinks;11/21/2016;1556;700.2
Fresh Vegetables;10/26/2018;689;248.04
Fresh Vegetables;11/02/2015;1845;811.8
Chicken;11/18/2015;1188;95.04
Spices;11/02/2015;1682;655.98
Spices;11/26/2018;1652;297.36
Fresh Fruits;10/21/2017;2062;350.54
Chocolates;7/14/2018;1133;124.63
Noodles;6/26/2018;1719;601.65
Eggs;6/21/2015;1944;855.36
Fresh Fruits;11/25/2017;538;32.28
Soft Drinks;11/21/2017;1103;297.81
Cookies;2/20/2016;2374;783.42
Spices;5/22/2015;1798;179.8
Spices;6/26/2017;785;164.85
Health Drinks;12/25/2017;1411;606.73
Biscuits;8/31/2018;1253;87.71
Cakes;5/26/2018;1885;320.45
Meat;5/22/2015;983;275.24
Health Drinks;9/29/2017;1298;129.8
Biscuits;12/20/2017;1448;217.2
Breads & Buns;02/11/2015;1774;319.32
Salt;12/24/2018;1013;425.46
Meat;09/08/2015;1196;502.32
Biscuits;9/15/2016;1854;352.26
Chicken;5/19/2018;2412;1061.28
Biscuits;07/03/2018;1941;737.58
Breads & Buns;06/02/2015;2114;274.82
Rice;8/24/2016;1719;154.71
Chocolates;7/27/2016;1631;472.99
Eggs;5/31/2015;2075;415
Organic Vegetables;5/31/2015;1597;702.68
Health Drinks;9/21/2016;829;124.35
Cakes;6/18/2016;1546;680.24
Soft Drinks;5/19/2018;1490;387.4
Noodles;8/24/2016;1875;375
Chicken;12/07/2018;2454;1006.14
Cookies;6/27/2015;2295;665.55
Fish;9/17/2017;1139;102.51
Eggs;4/18/2017;1281;384.3
Meat;6/20/2018;955;343.8
Health Drinks;7/21/2018;1707;682.8
Organic Vegetables;12/12/2017;2014;422.94
Biscuits;9/19/2017;677;54.16
Fresh Fruits;09/04/2016;671;87.23
Cakes;4/21/2016;2153;882.73
Fresh Fruits;9/21/2016;2064;288.96
Noodles;12/10/2016;625;168.75
Soft Drinks;06/11/2016;765;160.65
Meat;8/24/2016;1490;238.4
Soft Drinks;1/20/2015;1393;431.83
Eggs;06/01/2015;2318;324.52
Fresh Fruits;04/02/2015;1826;693.88
Flour;1/26/2018;1328;252.32
Cookies;11/13/2018;2142;599.76
Rice;09/11/2017;1639;442.53
Flour;8/23/2016;1867;578.77
Breads & Buns;9/27/2016;594;255.42
Soft Drinks;06/03/2018;711;63.99
Health Drinks;10/14/2017;1279;473.23
Flour;11/27/2017;2384;381.44
Organic Fruits;06/03/2018;1609;353.98
Health Drinks;07/03/2018;2237;492.14
Cookies;9/17/2015;743;245.19
Noodles;12/22/2018;1096;438.4
Noodles;8/13/2018;1827;383.67
Organic Staples;11/03/2018;2005;761.9
Meat;4/28/2018;1309;562.87
Cookies;06/12/2016;1289;206.24
Health Drinks;12/08/2017;1291;516.4
Soft Drinks;12/03/2016;2137;384.66
Health Drinks;01/08/2017;754;67.86
Fish;1/14/2018;517;25.85
Fish;9/17/2016;2129;638.7
Edible Oil & Ghee;11/30/2018;1642;213.46
Noodles;09/02/2017;2235;402.3
Health Drinks;12/08/2017;1722;154.98
Flour;12/08/2017;1918;326.06
Noodles;11/04/2018;619;259.98
Legumes;6/21/2016;1769;778.36
Noodles;10/23/2018;2453;883.08
Eggs;11/30/2016;986;285.94
Chocolates;4/25/2015;1553;543.55
Health Drinks;12/09/2017;1849;462.25
Biscuits;09/08/2017;2386;429.48
Legumes;09/05/2018;1764;546.84
Organic Staples;4/16/2017;1913;153.04
Flour;12/01/2015;2306;392.02
Eggs;11/13/2016;1939;814.38
Cakes;06/09/2016;2137;854.8
Biscuits;11/17/2018;521;218.82
Organic Staples;03/08/2017;2044;735.84
Salt;06/03/2018;1104;309.12
Chocolates;02/02/2015;612;153
Rice;12/21/2016;1549;480.19
Cookies;8/15/2017;1257;75.42
Salt;11/04/2018;1976;197.6
Chicken;09/09/2015;1379;193.06
Meat;12/04/2018;2208;794.88
Flour;9/19/2015;1130;406.8
Organic Staples;9/29/2017;2332;559.68
Fish;2/22/2017;795;302.1
Fresh Fruits;11/10/2015;2337;140.22
Organic Fruits;08/05/2015;2125;595
Spices;09/01/2018;1045;83.6
Organic Vegetables;08/12/2018;2480;694.4
Spices;12/18/2017;1952;624.64
Organic Fruits;11/08/2016;1431;472.23
Organic Vegetables;07/08/2018;1438;186.94
Cakes;10/12/2016;1791;680.58
Organic Vegetables;09/02/2017;1491;357.84
Biscuits;12/19/2016;1624;617.12
Meat;5/13/2015;1705;119.35
Organic Staples;11/09/2017;1082;194.76
Fresh Fruits;12/18/2017;919;330.84
Health Drinks;5/16/2015;582;197.88
Salt;4/17/2016;2064;123.84
Cakes;7/14/2018;1883;508.41
Fresh Fruits;7/26/2015;959;76.72
Spices;9/18/2018;1085;97.65
Organic Fruits;06/11/2017;839;318.82
Eggs;7/29/2018;1135;295.1
Chicken;4/13/2016;2078;706.52
Cakes;7/18/2016;2239;470.19
Health Drinks;10/14/2018;1088;402.56
Fresh Vegetables;3/25/2015;2264;543.36
Fish;11/07/2018;1629;537.57
Soft Drinks;08/07/2018;648;77.76
Health Drinks;2/13/2018;990;445.5
Soft Drinks;11/05/2017;1354;541.6
Chocolates;04/11/2018;1169;409.15
Flour;11/18/2017;1252;112.68
Chocolates;08/12/2018;883;114.79
Biscuits;12/10/2017;1545;247.2
Breads & Buns;05/12/2017;1938;368.22
Spices;04/11/2015;1455;276.45
Noodles;5/28/2017;2259;225.9
Noodles;11/10/2018;1485;668.25
Cakes;03/03/2018;1841;589.12
Rice;10/07/2018;1091;403.67
Noodles;8/31/2015;886;380.98
Cakes;4/17/2018;771;177.33
Fish;3/14/2015;1414;254.52
Rice;11/24/2018;1825;237.25
Organic Fruits;11/21/2018;2412;964.8
Edible Oil & Ghee;7/18/2017;2367;284.04
Cakes;09/04/2018;1576;677.68
Breads & Buns;10/09/2015;1463;526.68
Fresh Fruits;07/08/2017;1460;481.8
Legumes;12/06/2017;1126;157.64
Fish;11/12/2017;2159;194.31
Eggs;8/17/2016;2306;784.04
Eggs;9/19/2018;1001;400.4
Chocolates;9/23/2018;2378;428.04
Salt;03/09/2018;1927;616.64
Spices;03/06/2016;1927;501.02
Cookies;5/28/2017;2196;241.56
Fresh Vegetables;9/29/2015;1879;563.7
Cookies;11/04/2017;767;168.74
Spices;08/02/2016;2357;872.09
Spices;9/19/2018;1238;247.6
Health Drinks;12/24/2016;1307;287.54
Salt;09/02/2018;1863;577.53
Organic Fruits;2/26/2018;800;88
Meat;6/23/2016;1094;382.9
Chicken;12/06/2016;1378;537.42
Breads & Buns;9/21/2015;2150;150.5
Chocolates;11/29/2015;2432;608
Organic Vegetables;10/30/2018;2053;554.31
Health Drinks;11/02/2015;1215;267.3
Fresh Fruits;9/18/2017;1320;580.8
Organic Vegetables;05/12/2016;1778;693.42
Fish;04/11/2015;1559;498.88
Edible Oil & Ghee;7/26/2015;1026;348.84
Organic Staples;9/27/2017;1759;422.16
Chicken;10/18/2016;2034;711.9
Biscuits;08/08/2015;2084;166.72
Health Drinks;9/25/2017;1017;355.95
Health Drinks;1/30/2016;1296;259.2
Cakes;04/02/2016;2295;780.3
Fish;5/26/2017;2318;301.34
Chocolates;8/23/2017;513;87.21
Rice;12/31/2017;2159;928.37
Biscuits;12/15/2018;1919;95.95
Chocolates;6/23/2016;893;348.27
Meat;8/15/2017;522;182.7
Edible Oil & Ghee;4/22/2016;855;136.8
Organic Fruits;06/09/2017;2311;323.54
Noodles;1/20/2018;1206;144.72
Cookies;8/28/2016;1938;542.64
Organic Staples;12/30/2016;2194;504.62
Fish;12/29/2018;1575;504
Organic Staples;11/08/2015;2021;727.56
Noodles;7/14/2017;1560;140.4
Cookies;1/20/2018;2392;765.44
Cakes;08/07/2018;2398;407.66
Flour;7/14/2018;1063;457.09
Organic Fruits;8/28/2017;2305;645.4
Organic Staples;11/01/2015;1709;683.6
Chocolates;12/08/2015;2474;841.16
Soft Drinks;06/10/2018;799;287.64
Fresh Vegetables;12/06/2017;533;186.55
Fresh Fruits;11/30/2015;1236;395.52
Breads & Buns;8/17/2016;1450;522
Organic Vegetables;12/11/2016;2274;159.18
Meat;05/10/2016;2316;764.28
Organic Vegetables;11/04/2015;2436;267.96
Health Drinks;4/18/2015;2095;167.6
Soft Drinks;12/29/2015;2061;123.66
Spices;08/06/2017;2337;747.84
Biscuits;11/27/2018;979;323.07
Salt;09/02/2017;706;42.36
Flour;6/24/2017;1585;713.25
Soft Drinks;02/05/2017;1975;553
Edible Oil & Ghee;11/17/2016;976;283.04
Spices;5/26/2017;2128;446.88
Breads & Buns;08/10/2016;884;282.88
Cookies;11/26/2015;2185;174.8
Eggs;04/02/2016;570;119.7
Cookies;8/16/2016;2482;992.8
Organic Vegetables;11/13/2018;868;78.12
Soft Drinks;11/25/2015;2208;794.88
Fresh Vegetables;8/30/2017;1402;476.68
Fresh Vegetables;7/25/2016;2411;675.08
Eggs;6/18/2015;1151;253.22
Organic Staples;2/22/2017;1419;170.28
Breads & Buns;12/19/2016;2248;112.4
Chocolates;08/07/2018;1241;322.66
Fresh Vegetables;4/17/2016;1594;318.8
Spices;05/10/2015;1561;156.1
Chicken;05/10/2015;2442;634.92
Fresh Fruits;8/14/2017;770;53.9
Cookies;12/30/2016;2340;468
Meat;5/22/2016;1944;388.8
Fish;06/08/2018;1353;202.95
Cakes;09/07/2018;2333;839.88
Organic Staples;5/22/2016;1653;743.85
Health Drinks;10/07/2018;2442;805.86
Health Drinks;11/04/2015;2334;816.9
Fresh Fruits;9/15/2018;1140;478.8
Chocolates;11/20/2016;2369;829.15
Biscuits;05/07/2018;1599;431.73
Breads & Buns;08/10/2016;1042;166.72
Rice;8/25/2015;1120;67.2
Soft Drinks;9/25/2017;1714;599.9
Fresh Vegetables;11/10/2015;1024;286.72
Rice;08/12/2015;944;94.4
Eggs;08/12/2018;1154;346.2
Flour;6/26/2018;1084;314.36
Chocolates;8/23/2015;1417;510.12
Legumes;5/20/2018;2406;312.78
Cakes;12/08/2015;2286;342.9
Cakes;9/17/2015;1187;189.92
Salt;10/07/2018;1448;637.12
Cookies;10/02/2018;1712;650.56
Health Drinks;9/17/2015;1089;468.27
Legumes;1/26/2015;1384;484.4
Breads & Buns;11/23/2018;643;186.47
Biscuits;12/23/2017;624;149.76
Flour;09/08/2018;2416;1087.2
Organic Staples;07/02/2017;2472;494.4
Noodles;03/03/2017;659;171.34
Edible Oil & Ghee;8/26/2017;1747;262.05
Soft Drinks;11/19/2018;1786;303.62
Noodles;09/04/2018;1782;463.32
Chocolates;03/01/2016;2421;266.31
Breads & Buns;09/08/2018;2068;372.24
Meat;09/05/2017;1160;382.8
Fresh Vegetables;9/21/2016;1863;428.49
Noodles;11/12/2017;1512;453.6
Health Drinks;05/04/2016;2190;262.8
Soft Drinks;12/05/2017;1740;626.4
Cookies;5/14/2018;1776;88.8
Soft Drinks;6/29/2018;1870;523.6
Noodles;8/24/2015;2231;133.86
Organic Staples;10/23/2018;2079;914.76
Chocolates;10/23/2018;1556;373.44
Legumes;2/21/2017;1517;530.95
Salt;6/29/2018;605;151.25
Rice;10/16/2018;1459;218.85
Eggs;8/17/2018;856;171.2
Rice;3/24/2018;1888;283.2
Spices;11/03/2016;1324;198.6
Biscuits;11/01/2015;2234;357.44
Rice;4/20/2018;1672;167.2
Breads & Buns;07/03/2016;2368;1018.24
Rice;4/20/2018;2270;817.2
Eggs;12/04/2018;1790;304.3
Eggs;5/29/2016;1715;240.1
Chocolates;10/09/2018;1992;657.36
Breads & Buns;07/03/2016;1332;372.96
Cookies;5/29/2016;2101;525.25
Fish;10/23/2018;1620;729
Biscuits;07/11/2016;1302;429.66
Fresh Vegetables;10/23/2018;1326;159.12
Fresh Vegetables;12/22/2016;1258;515.78
Rice;1/14/2015;1715;771.75
Biscuits;5/18/2018;2416;241.6
Spices;04/01/2018;2368;355.2
Health Drinks;8/27/2015;2427;946.53
Edible Oil & Ghee;7/15/2018;1940;737.2
Rice;8/27/2015;528;232.32
Legumes;11/06/2017;2091;104.55
Biscuits;12/05/2016;2422;678.16
Rice;11/06/2017;1311;157.32
Legumes;07/05/2015;568;62.48
Soft Drinks;11/30/2016;1715;411.6
Biscuits;05/09/2018;1106;210.14
Chocolates;06/11/2016;1571;298.49
Fresh Vegetables;3/19/2015;824;230.72
Soft Drinks;3/19/2015;2306;553.44
Biscuits;07/05/2015;1589;444.92
Biscuits;6/18/2016;1513;484.16
Health Drinks;06/11/2016;1447;202.58
Chicken;07/02/2016;2465;690.2
Chicken;11/04/2018;1840;239.2
Fresh Vegetables;10/20/2015;2139;556.14
Soft Drinks;3/28/2018;666;259.74
Edible Oil & Ghee;01/08/2018;743;118.88
Cakes;9/13/2016;567;249.48
Salt;02/03/2016;1901;684.36
Salt;9/13/2016;680;292.4
Noodles;4/15/2018;1298;272.58
Fresh Fruits;09/06/2015;1762;176.2
Organic Vegetables;05/05/2017;1375;261.25
Flour;9/13/2016;2398;167.86
Noodles;3/28/2018;1714;548.48
Fish;05/04/2015;933;121.29
Cookies;9/25/2017;1332;159.84
Biscuits;11/16/2015;563;180.16
Health Drinks;10/27/2018;1615;581.4
Eggs;10/28/2015;2397;934.83
Organic Staples;8/31/2016;1441;389.07
Fresh Vegetables;04/01/2018;1061;435.01
Breads & Buns;10/10/2017;1981;435.82
Rice;10/27/2018;2016;262.08
Meat;12/14/2017;1341;362.07
Eggs;10/21/2018;1629;488.7
Rice;3/14/2017;1424;185.12
Chicken;8/16/2017;1844;147.52
Salt;9/13/2016;701;35.05
Cakes;10/10/2016;2229;222.9
Biscuits;11/09/2018;1322;462.7
Chocolates;10/15/2018;2154;172.32
Flour;11/10/2018;663;212.16
Soft Drinks;8/26/2017;2191;525.84
Noodles;3/15/2017;2215;575.9
Fish;09/11/2016;1784;410.32
Fish;6/25/2015;2072;890.96
Fish;12/28/2018;2351;1057.95
Fresh Fruits;10/10/2017;1466;234.56
Rice;05/11/2018;1600;288
Fresh Vegetables;11/18/2018;2496;299.52
Salt;11/08/2016;1451;101.57
Organic Fruits;08/12/2018;960;297.6
Chocolates;10/28/2017;759;68.31
Cakes;11/08/2016;2140;963
Fish;9/19/2015;1746;87.3
Chicken;11/23/2017;2172;152.04
Health Drinks;11/23/2017;2328;954.48
Meat;11/24/2015;771;107.94
Edible Oil & Ghee;12/11/2017;1358;543.2
Spices;12/04/2018;1122;269.28
Biscuits;12/11/2017;1200;180
Salt;9/15/2016;1317;263.4
Organic Vegetables;9/15/2016;2201;748.34
Fish;11/15/2017;2293;710.83
Spices;9/26/2018;2091;460.02
Breads & Buns;03/03/2017;1546;386.5
Noodles;1/16/2018;540;124.2
Flour;09/01/2018;1141;102.69
Organic Staples;9/24/2017;2108;927.52
Eggs;09/10/2018;1659;663.6
Noodles;7/16/2016;1602;416.52
Fresh Vegetables;7/16/2016;1483;652.52
Eggs;6/14/2017;511;25.55
Health Drinks;1/16/2018;1792;645.12
Edible Oil & Ghee;10/25/2016;2229;958.47
Health Drinks;8/13/2017;685;47.95
Salt;1/13/2018;2120;169.6
Fresh Fruits;7/25/2017;1581;110.67
Fresh Vegetables;5/27/2017;711;298.62
Meat;04/02/2017;1997;219.67
Noodles;7/25/2017;2324;836.64
Salt;06/01/2018;695;125.1
